"Match_Id","Innings","Team","Over","Runs Scored","Extras","Overall","x"
598011,2,6,9,8,0,8,69
598025,2,6,9,6,0,6,49
598029,2,6,9,8,0,8,88
598033,2,6,9,4,0,4,42
598045,2,6,9,1,0,1,50
598059,2,6,9,19,1,20,84
598067,2,6,9,4,0,4,60
598072,2,6,9,5,0,5,62
729294,2,6,9,4,1,5,71
729298,2,6,9,3,1,4,46
729306,2,6,9,3,0,3,72
729314,2,6,9,4,0,4,44
734010,2,6,9,8,0,8,73
734016,2,6,9,6,2,8,57
734036,2,6,9,2,0,2,59
829712,2,6,9,7,0,7,58
829730,2,6,9,7,1,8,64
829766,2,6,9,3,0,3,54
829772,2,6,9,7,2,9,64
829782,2,6,9,7,0,7,66
829798,2,6,9,2,0,2,62
829806,2,6,9,8,0,8,60
980918,2,6,9,10,0,10,60
980926,2,6,9,14,0,14,81
980950,2,6,9,5,0,5,43
980966,2,6,9,16,0,16,85
980976,2,6,9,5,0,5,76
980988,2,6,9,5,0,5,74
980998,2,6,9,10,0,10,70
981008,2,6,9,10,0,10,62
1082595,2,6,9,4,1,5,70
1082611,2,6,9,5,0,5,80
1082614,2,6,9,9,1,10,44
1082630,2,6,9,7,0,7,80
1082632,2,6,9,14,0,14,97
1082635,2,6,9,7,0,7,47
1082640,2,6,9,9,0,9,82
1082646,2,6,9,16,0,16,67
335990,1,7,9,11,1,12,72
335999,1,7,9,5,0,5,47
336009,1,7,9,3,1,4,62
336029,1,7,9,1,2,3,74
336037,1,7,9,4,2,6,79
336041,1,7,9,4,1,5,51
392186,1,7,9,7,0,7,55
392202,1,7,9,17,0,17,103
392208,1,7,9,2,0,2,56
392213,1,7,9,6,0,6,48
392220,1,7,9,2,1,3,39
392223,1,7,9,9,0,9,62
392232,1,7,9,10,0,10,65
392240,1,7,9,11,2,13,66
419112,1,7,9,5,0,5,89
419119,1,7,9,10,0,10,98
419124,1,7,9,7,0,7,69
419135,1,7,9,4,0,4,72
419143,1,7,9,6,0,6,62
419151,1,7,9,6,0,6,66
419155,1,7,9,5,0,5,68
419157,1,7,9,7,0,7,63
419162,1,7,9,17,5,22,68
419166,1,7,9,12,0,12,66
419167,1,7,9,8,0,8,74
501215,1,7,9,8,0,8,65
501226,1,7,9,3,0,3,59
501229,1,7,9,1,0,1,70
501236,1,7,9,8,0,8,48
501242,1,7,9,11,0,11,57
501246,1,7,9,4,0,4,62
501251,1,7,9,4,1,5,67
501268,1,7,9,11,0,11,51
548322,1,7,9,8,0,8,75
548330,1,7,9,3,0,3,40
548339,1,7,9,6,0,6,56
548356,1,7,9,3,1,4,56
548365,1,7,9,5,0,5,42
548368,1,7,9,9,0,9,69
598007,1,7,9,12,0,12,67
598011,1,7,9,15,1,16,75
598016,1,7,9,8,0,8,64
598029,1,7,9,10,0,10,49
598038,1,7,9,18,1,19,86
598042,1,7,9,4,0,4,48
598044,1,7,9,4,0,4,53
598051,1,7,9,2,0,2,45
598055,1,7,9,4,0,4,63
598068,1,7,9,7,0,7,73
598078,1,7,9,5,0,5,50
729292,1,7,9,2,0,2,60
729308,1,7,9,3,0,3,47
729314,1,7,9,4,0,4,46
733988,1,7,9,2,4,6,77
734000,1,7,9,5,0,5,54
734014,1,7,9,10,0,10,56
734022,1,7,9,6,0,6,70
734036,1,7,9,3,0,3,90
734050,1,7,9,9,0,9,72
829710,1,7,9,6,0,6,54
829726,1,7,9,0,1,1,39
829734,1,7,9,9,0,9,53
829742,1,7,9,9,0,9,73
829756,1,7,9,6,0,6,62
829774,1,7,9,13,0,13,73
829780,1,7,9,12,0,12,84
829810,1,7,9,9,0,9,59
829822,1,7,9,16,0,16,78
829828,1,7,9,10,0,10,88
980906,1,7,9,7,0,7,47
980922,1,7,9,9,1,10,51
980928,1,7,9,7,0,7,54
980946,1,7,9,9,0,9,69
980990,1,7,9,3,0,3,37
980998,1,7,9,13,0,13,74
981012,1,7,9,8,0,8,67
1082592,1,7,9,10,0,10,76
1082614,1,7,9,0,1,1,61
1082635,1,7,9,3,0,3,79
1082638,1,7,9,8,0,8,53
1082644,1,7,9,2,2,4,72
1082650,1,7,9,3,1,4,50
335994,2,7,9,7,0,7,75
335996,2,7,9,4,0,4,65
336002,2,7,9,11,5,16,63
336013,2,7,9,4,1,5,51
336017,2,7,9,11,0,11,71
336023,2,7,9,5,1,6,90
336033,2,7,9,2,0,2,83
392197,2,7,9,9,0,9,76
392202,2,7,9,2,0,2,65
392205,2,7,9,13,0,13,44
392217,2,7,9,2,0,2,61
392227,2,7,9,12,0,12,62
392230,2,7,9,5,6,11,49
419119,2,7,9,2,0,2,80
419127,2,7,9,2,0,2,71
419130,2,7,9,12,0,12,94
419137,2,7,9,11,0,11,74
419147,2,7,9,5,1,6,62
419170,2,7,9,3,0,3,43
501206,2,7,9,2,0,2,44
501210,2,7,9,4,0,4,66
501223,2,7,9,6,0,6,57
501256,2,7,9,7,1,8,55
501261,2,7,9,7,1,8,41
501272,2,7,9,5,0,5,75
501274,2,7,9,1,0,1,83
501275,2,7,9,4,0,4,72
548311,2,7,9,3,0,3,72
548313,2,7,9,2,1,3,44
548319,2,7,9,7,0,7,44
548344,2,7,9,7,0,7,59
548347,2,7,9,17,0,17,78
548351,2,7,9,1,2,3,47
548360,2,7,9,8,1,9,70
548372,2,7,9,6,0,6,51
548375,2,7,9,13,0,13,52
548382,2,7,9,6,0,6,72
548384,2,7,9,3,1,4,72
598004,2,7,9,3,1,4,58
598024,2,7,9,3,1,4,39
598034,2,7,9,10,0,10,75
598060,2,7,9,5,0,5,45
598065,2,7,9,7,1,8,67
598071,2,7,9,3,0,3,62
598075,2,7,9,3,0,3,89
598077,2,7,9,9,0,9,70
729284,2,7,9,6,0,6,47
729322,2,7,9,5,0,5,48
733978,2,7,9,3,1,4,69
734006,2,7,9,11,0,11,62
734030,2,7,9,9,0,9,85
734046,2,7,9,15,0,15,104
829722,2,7,9,1,0,1,27
829752,2,7,9,8,0,8,72
829788,2,7,9,7,0,7,57
829794,2,7,9,2,0,2,75
829800,2,7,9,3,0,3,66
829820,2,7,9,8,1,9,65
980914,2,7,9,9,0,9,72
980932,2,7,9,5,0,5,70
980938,2,7,9,10,0,10,70
980952,2,7,9,3,0,3,78
980962,2,7,9,11,0,11,72
980978,2,7,9,2,0,2,50
980986,2,7,9,6,0,6,58
1082597,2,7,9,1,0,1,72
1082600,2,7,9,3,0,3,76
1082602,2,7,9,3,1,4,37
1082606,2,7,9,15,0,15,85
1082612,2,7,9,15,1,16,117
1082618,2,7,9,4,0,4,60
1082625,2,7,9,4,0,4,76
1082628,2,7,9,8,0,8,70
1082641,2,7,9,17,0,17,104
1082647,2,7,9,11,0,11,62
1082649,2,7,9,11,0,11,61
335991,1,8,9,1,0,1,48
335993,1,8,9,7,0,7,43
335995,1,8,9,6,0,6,78
336004,1,8,9,8,0,8,67
336007,1,8,9,11,0,11,76
336016,1,8,9,5,0,5,66
336036,1,8,9,9,0,9,66
336042,1,8,9,5,2,7,51
392193,1,8,9,5,0,5,77
392197,1,8,9,4,0,4,76
392206,1,8,9,4,0,4,52
392210,1,8,9,9,2,11,54
392217,1,8,9,3,0,3,59
392221,1,8,9,12,0,12,70
392225,1,8,9,10,0,10,69
392244,1,8,9,3,2,5,59
419115,1,8,9,3,0,3,69
419122,1,8,9,7,0,7,84
419125,1,8,9,10,0,10,71
419131,1,8,9,2,0,2,72
419156,1,8,9,11,1,12,59
419165,1,8,9,6,0,6,66
419169,1,8,9,7,0,7,41
501204,1,8,9,10,0,10,64
501213,1,8,9,10,0,10,70
501217,1,8,9,9,1,10,71
501221,1,8,9,11,0,11,77
501234,1,8,9,4,0,4,33
501248,1,8,9,5,0,5,58
501255,1,8,9,6,0,6,65
501261,1,8,9,10,0,10,52
501269,1,8,9,6,0,6,82
548319,1,8,9,5,0,5,55
548326,1,8,9,10,1,11,81
548331,1,8,9,7,0,7,77
548334,1,8,9,10,0,10,60
548340,1,8,9,7,1,8,61
548346,1,8,9,6,0,6,64
548351,1,8,9,3,2,5,48
548353,1,8,9,4,2,6,48
548361,1,8,9,4,0,4,69
548371,1,8,9,7,0,7,65
548381,1,8,9,4,0,4,41
335999,2,8,9,7,4,11,108
336012,2,8,9,6,0,6,77
336019,2,8,9,7,0,7,70
336025,2,8,9,4,0,4,78
336029,2,8,9,8,0,8,56
336039,2,8,9,2,1,3,57
392189,2,8,9,6,0,6,52
392201,2,8,9,4,1,5,80
392214,2,8,9,6,0,6,75
392228,2,8,9,14,0,14,80
392233,2,8,9,6,0,6,68
392234,2,8,9,7,0,7,61
392241,2,8,9,3,1,4,78
392242,2,8,9,7,0,7,98
419111,2,8,9,5,1,6,77
419135,2,8,9,6,2,8,69
419140,2,8,9,3,0,3,78
419143,2,8,9,7,2,9,61
419146,2,8,9,12,2,14,77
419150,2,8,9,9,1,10,68
419152,2,8,9,7,0,7,52
419161,2,8,9,9,0,9,74
419168,2,8,9,3,0,3,40
501208,2,8,9,6,0,6,53
501229,2,8,9,8,0,8,65
501241,2,8,9,6,0,6,81
501244,2,8,9,8,0,8,64
501264,2,8,9,4,0,4,71
548316,2,8,9,6,0,6,63
548357,2,8,9,11,0,11,69
548364,2,8,9,4,0,4,68
548378,2,8,9,3,0,3,65
501205,1,9,9,6,0,6,80
501212,1,9,9,4,0,4,53
501224,1,9,9,4,0,4,55
501230,1,9,9,5,0,5,47
501247,1,9,9,9,0,9,60
501252,1,9,9,1,3,4,68
501259,1,9,9,8,0,8,94
501215,2,9,9,11,1,12,74
501220,2,9,9,14,1,15,81
501234,2,9,9,1,1,2,43
501238,2,9,9,3,0,3,48
501243,2,9,9,4,0,4,82
501266,2,9,9,11,1,12,60
501218,1,10,9,8,0,8,84
501223,1,10,9,6,0,6,54
501233,1,10,9,6,0,6,50
501240,1,10,9,6,0,6,72
501264,1,10,9,8,0,8,53
501267,1,10,9,4,0,4,46
548313,1,10,9,8,0,8,48
548318,1,10,9,5,0,5,58
548324,1,10,9,11,0,11,55
548332,1,10,9,10,0,10,84
548338,1,10,9,14,3,17,82
548342,1,10,9,4,0,4,46
548363,1,10,9,5,0,5,50
598008,1,10,9,3,0,3,33
598020,1,10,9,7,0,7,70
598030,1,10,9,7,0,7,68
598052,1,10,9,6,0,6,80
598060,1,10,9,4,0,4,54
598066,1,10,9,7,0,7,57
598072,1,10,9,17,0,17,71
501207,2,10,9,11,0,11,71
501212,2,10,9,3,1,4,59
501231,2,10,9,4,0,4,52
501237,2,10,9,7,0,7,60
501246,2,10,9,2,0,2,47
501253,2,10,9,6,4,10,65
501255,2,10,9,4,0,4,73
548327,2,10,9,3,0,3,66
548335,2,10,9,2,0,2,61
548346,2,10,9,11,2,13,71
548353,2,10,9,10,1,11,69
548356,2,10,9,1,0,1,45
548358,2,10,9,0,0,0,55
548367,2,10,9,2,0,2,73
548370,2,10,9,4,1,5,52
548380,2,10,9,2,1,3,55
598005,2,10,9,6,0,6,44
598014,2,10,9,3,0,3,82
598016,2,10,9,11,0,11,68
598023,2,10,9,4,0,4,59
598032,2,10,9,7,0,7,68
598040,2,10,9,5,1,6,71
598043,2,10,9,6,0,6,61
598047,2,10,9,19,0,19,68
598058,2,10,9,3,0,3,44
598005,1,11,9,8,0,8,58
598023,1,11,9,8,0,8,41
598035,1,11,9,4,0,4,57
598037,1,11,9,9,2,11,57
598053,1,11,9,6,0,6,56
598061,1,11,9,1,0,1,52
598065,1,11,9,7,0,7,77
598070,1,11,9,6,0,6,40
598076,1,11,9,4,0,4,42
729290,1,11,9,12,0,12,62
729306,1,11,9,5,0,5,72
729316,1,11,9,7,0,7,62
729322,1,11,9,2,0,2,65
733982,1,11,9,2,0,2,61
733994,1,11,9,6,0,6,67
734006,1,11,9,8,0,8,68
734012,1,11,9,2,0,2,67
734020,1,11,9,7,0,7,65
734042,1,11,9,3,1,4,73
829732,1,11,9,7,1,8,51
829748,1,11,9,11,0,11,67
829764,1,11,9,5,0,5,70
829778,1,11,9,13,0,13,99
829792,1,11,9,9,0,9,76
829798,1,11,9,3,0,3,57
829804,1,11,9,4,0,4,73
829812,1,11,9,17,0,17,117
829820,1,11,9,9,2,11,50
980920,1,11,9,5,0,5,48
980948,1,11,9,4,0,4,36
980958,1,11,9,10,1,11,74
980978,1,11,9,8,1,9,76
980984,1,11,9,6,0,6,51
980988,1,11,9,7,0,7,68
981008,1,11,9,10,0,10,63
981020,1,11,9,9,0,9,62
981024,1,11,9,12,1,13,88
1082591,1,11,9,9,0,9,84
1082600,1,11,9,10,0,10,62
1082609,1,11,9,8,0,8,50
1082611,1,11,9,9,0,9,73
1082615,1,11,9,2,0,2,57
1082623,1,11,9,16,0,16,99
1082627,1,11,9,9,2,11,105
1082630,1,11,9,3,0,3,78
1082648,1,11,9,9,0,9,48
598009,2,11,9,2,3,5,52
598015,2,11,9,3,0,3,49
598018,2,11,9,2,0,2,57
598026,2,11,9,2,0,2,50
598044,2,11,9,3,0,3,56
598049,2,11,9,6,0,6,52
598056,2,11,9,8,0,8,64
598074,2,11,9,12,0,12,74
729300,2,11,9,9,1,10,64
734026,2,11,9,9,0,9,68
734034,2,11,9,13,3,16,92
829716,2,11,9,7,0,7,69
829724,2,11,9,3,4,7,90
829736,2,11,9,4,0,4,59
829756,2,11,9,4,0,4,68
829786,2,11,9,3,1,4,59
980912,2,11,9,3,0,3,86
980928,2,11,9,7,0,7,56
980934,2,11,9,9,1,10,86
980940,2,11,9,8,1,9,87
980972,2,11,9,9,2,11,54
980996,2,11,9,6,0,6,74
981014,2,11,9,10,1,11,70
981022,2,11,9,1,0,1,62
1082596,2,11,9,4,0,4,76
1082604,2,11,9,5,0,5,53
1082634,2,11,9,10,0,10,69
1082638,2,11,9,11,0,11,76
1082643,2,11,9,13,0,13,71
980916,1,12,9,6,0,6,82
980924,1,12,9,8,0,8,73
980944,1,12,9,8,0,8,55
980954,1,12,9,7,0,7,70
980962,1,12,9,6,1,7,91
980974,1,12,9,7,0,7,82
980994,1,12,9,10,0,10,63
1082594,1,12,9,3,2,5,53
1082603,1,12,9,11,0,11,87
1082607,1,12,9,1,0,1,69
1082618,1,12,9,5,0,5,74
1082620,1,12,9,9,0,9,74
1082624,1,12,9,6,0,6,63
1082634,1,12,9,4,1,5,48
1082647,1,12,9,15,0,15,58
980906,2,12,9,9,1,10,76
980936,2,12,9,12,0,12,65
980948,2,12,9,6,3,9,80
980970,2,12,9,6,0,6,65
980984,2,12,9,7,0,7,47
981002,2,12,9,7,0,7,60
981010,2,12,9,7,0,7,59
1082592,2,12,9,9,0,9,82
1082599,2,12,9,3,0,3,58
1082615,2,12,9,7,0,7,68
1082629,2,12,9,1,0,1,52
1082631,2,12,9,1,0,1,89
1082642,2,12,9,9,0,9,74
1082645,2,12,9,3,0,3,58
1082650,2,12,9,2,0,2,50
980934,1,13,9,4,1,5,67
980950,1,13,9,8,1,9,100
980966,1,13,9,5,0,5,57
980972,1,13,9,5,1,6,45
981018,1,13,9,4,0,4,42
981022,1,13,9,11,0,11,63
1082593,1,13,9,4,0,4,76
1082596,1,13,9,3,0,3,57
1082606,1,13,9,9,0,9,67
1082625,1,13,9,6,1,7,62
1082629,1,13,9,14,1,15,86
1082632,1,13,9,6,0,6,83
1082640,1,13,9,15,0,15,85
1082643,1,13,9,17,0,17,93
980910,2,13,9,5,1,6,89
980916,2,13,9,2,0,2,87
980922,2,13,9,3,0,3,66
980942,2,13,9,4,0,4,87
980954,2,13,9,7,0,7,100
980960,2,13,9,7,0,7,49
980980,2,13,9,14,0,14,81
980992,2,13,9,3,1,4,51
981006,2,13,9,3,1,4,87
981012,2,13,9,5,1,6,96
1082603,2,13,9,2,1,3,94
1082610,2,13,9,15,2,17,95
1082613,2,13,9,13,0,13,96
1082616,2,13,9,7,0,7,70
1082621,2,13,9,17,2,19,81
1082637,2,13,9,10,0,10,91
335987,1,1,10,10,0,10,87
335998,1,1,10,3,0,3,72
336002,1,1,10,5,0,5,60
336015,1,1,10,12,0,12,76
336019,1,1,10,10,0,10,73
336022,1,1,10,4,1,5,69
336026,1,1,10,9,0,9,44
336030,1,1,10,5,0,5,61
336032,1,1,10,11,0,11,59
392189,1,1,10,4,0,4,31
392204,1,1,10,5,0,5,61
392212,1,1,10,9,0,9,52
392216,1,1,10,4,0,4,69
392224,1,1,10,1,0,1,52
392226,1,1,10,12,0,12,69
392233,1,1,10,3,0,3,50
419111,1,1,10,2,0,2,57
419127,1,1,10,7,0,7,67
419132,1,1,10,9,0,9,75
419140,1,1,10,10,0,10,80
419144,1,1,10,7,0,7,69
419149,1,1,10,10,1,11,88
419153,1,1,10,1,0,1,83
419158,1,1,10,5,0,5,51
501208,1,1,10,6,4,10,65
501227,1,1,10,6,1,7,76
501235,1,1,10,5,1,6,64
501244,1,1,10,9,0,9,73
501260,1,1,10,9,0,9,58
501272,1,1,10,13,0,13,81
501274,1,1,10,6,0,6,49
548312,1,1,10,10,0,10,85
548320,1,1,10,7,1,8,92
548349,1,1,10,14,0,14,87
548358,1,1,10,8,1,9,98
548373,1,1,10,8,0,8,86
548375,1,1,10,6,0,6,54
548380,1,1,10,5,0,5,45
548383,1,1,10,7,0,7,68
598013,1,1,10,2,2,4,72
598018,1,1,10,8,0,8,76
598027,1,1,10,8,0,8,65
598034,1,1,10,7,0,7,81
598045,1,1,10,0,0,0,50
598058,1,1,10,6,0,6,66
598074,1,1,10,4,0,4,56
729284,1,1,10,9,0,9,63
729294,1,1,10,7,0,7,63
729304,1,1,10,6,0,6,82
734032,1,1,10,13,0,13,86
734048,1,1,10,5,1,6,73
829718,1,1,10,7,0,7,77
829766,1,1,10,8,1,9,72
829776,1,1,10,5,4,9,111
829786,1,1,10,4,0,4,77
980914,1,1,10,9,1,10,81
980952,1,1,10,9,0,9,87
980968,1,1,10,12,0,12,74
980980,1,1,10,14,0,14,57
981000,1,1,10,5,0,5,87
981006,1,1,10,1,0,1,55
981014,1,1,10,8,0,8,85
1082597,1,1,10,7,0,7,79
1082604,1,1,10,8,0,8,75
1082613,1,1,10,8,0,8,96
1082617,1,1,10,7,1,8,87
1082631,1,1,10,4,0,4,59
1082649,1,1,10,4,0,4,43
335991,2,1,10,2,1,3,38
336005,2,1,10,4,0,4,78
336008,2,1,10,7,0,7,52
336040,2,1,10,7,1,8,74
392191,2,1,10,1,0,1,79
392195,2,1,10,4,0,4,67
392202,2,1,10,1,0,1,66
392208,2,1,10,5,1,6,60
392236,2,1,10,5,0,5,83
392238,2,1,10,1,0,1,38
419114,2,1,10,6,0,6,85
419118,2,1,10,6,0,6,67
419123,2,1,10,6,0,6,65
419136,2,1,10,2,1,3,55
419163,2,1,10,5,0,5,69
419166,2,1,10,9,0,9,72
501203,2,1,10,12,0,12,76
501214,2,1,10,6,0,6,90
501219,2,1,10,4,0,4,45
501224,2,1,10,3,4,7,59
501239,2,1,10,9,0,9,71
501247,2,1,10,7,0,7,69
501250,2,1,10,8,1,9,61
501267,2,1,10,5,0,5,74
548317,2,1,10,12,1,13,65
548325,2,1,10,7,0,7,68
548328,2,1,10,3,1,4,70
548333,2,1,10,3,0,3,75
548340,2,1,10,6,1,7,65
548352,2,1,10,4,0,4,68
548362,2,1,10,4,0,4,80
548368,2,1,10,9,0,9,61
548386,2,1,10,9,0,9,100
598003,2,1,10,7,0,7,75
598010,2,1,10,1,4,5,55
598021,2,1,10,8,0,8,82
598036,2,1,10,8,1,9,75
598039,2,1,10,9,0,9,85
598048,2,1,10,7,0,7,82
598055,2,1,10,3,4,7,62
598062,2,1,10,10,0,10,61
598066,2,1,10,8,0,8,74
729312,2,1,10,4,0,4,43
729320,2,1,10,9,0,9,59
733976,2,1,10,2,0,2,66
733984,2,1,10,4,1,5,80
733990,2,1,10,13,0,13,90
734002,2,1,10,10,0,10,89
734014,2,1,10,7,0,7,68
734020,2,1,10,7,0,7,60
734028,2,1,10,8,2,10,88
734042,2,1,10,7,0,7,78
734054,2,1,10,2,0,2,89
829710,2,1,10,11,0,11,85
829728,2,1,10,8,1,9,66
829738,2,1,10,5,0,5,68
829744,2,1,10,7,1,8,79
829748,2,1,10,5,0,5,86
829770,2,1,10,3,0,3,70
829796,2,1,10,5,0,5,74
829810,2,1,10,7,0,7,74
829816,2,1,10,10,0,10,97
980908,2,1,10,2,5,7,69
980920,2,1,10,10,1,11,72
980930,2,1,10,10,0,10,93
980944,2,1,10,6,0,6,78
980956,2,1,10,16,6,22,88
980964,2,1,10,2,1,3,69
981020,2,1,10,3,0,3,66
1082593,2,1,10,7,0,7,116
1082601,2,1,10,9,0,9,116
1082608,2,1,10,8,5,13,88
1082620,2,1,10,13,1,14,101
1082622,2,1,10,8,0,8,101
1082627,2,1,10,9,1,10,82
1082636,2,1,10,9,2,11,126
1082639,2,1,10,3,0,3,79
1082644,2,1,10,5,0,5,92
335997,1,2,10,1,0,1,77
336011,1,2,10,6,0,6,51
336017,1,2,10,11,0,11,56
336021,1,2,10,9,1,10,74
336031,1,2,10,6,0,6,70
336034,1,2,10,3,0,3,41
336039,1,2,10,8,1,9,80
392187,1,2,10,5,0,5,57
392196,1,2,10,6,0,6,71
392199,1,2,10,6,0,6,74
392209,1,2,10,6,0,6,62
392218,1,2,10,5,0,5,49
392241,1,2,10,3,0,3,64
419114,1,2,10,4,0,4,57
419128,1,2,10,5,1,6,67
419138,1,2,10,13,0,13,80
419150,1,2,10,7,0,7,68
501210,1,2,10,9,0,9,50
501237,1,2,10,4,0,4,78
501249,1,2,10,14,0,14,103
501273,1,2,10,8,0,8,73
501275,1,2,10,10,1,11,111
548315,1,2,10,6,0,6,69
548323,1,2,10,6,0,6,96
548341,1,2,10,5,0,5,62
548355,1,2,10,11,0,11,59
548367,1,2,10,3,0,3,88
548372,1,2,10,8,0,8,69
548377,1,2,10,13,0,13,79
598004,1,2,10,3,0,3,59
598009,1,2,10,8,0,8,55
598017,1,2,10,9,0,9,64
598032,1,2,10,4,0,4,128
598041,1,2,10,3,2,5,75
598047,1,2,10,6,10,16,75
598050,1,2,10,3,0,3,52
598059,1,2,10,9,0,9,74
598062,1,2,10,6,1,7,54
598069,1,2,10,10,1,11,88
729310,1,2,10,11,1,12,45
729318,1,2,10,3,0,3,69
734004,1,2,10,11,0,11,57
734010,1,2,10,8,2,10,60
734026,1,2,10,5,0,5,48
734040,1,2,10,10,0,10,56
829724,1,2,10,12,0,12,77
829768,1,2,10,6,1,7,83
829790,1,2,10,14,1,15,104
829800,1,2,10,12,3,15,88
829824,1,2,10,13,0,13,60
829826,1,2,10,4,1,5,46
980912,1,2,10,15,0,15,88
980926,1,2,10,6,4,10,97
980932,1,2,10,9,1,10,89
980936,1,2,10,10,0,10,79
980942,1,2,10,8,0,8,76
980964,1,2,10,15,0,15,79
980982,1,2,10,6,0,6,73
980986,1,2,10,11,0,11,60
980992,1,2,10,13,0,13,72
981004,1,2,10,18,0,18,129
1082595,1,2,10,6,0,6,61
1082598,1,2,10,6,0,6,53
1082602,1,2,10,4,0,4,66
1082610,1,2,10,9,0,9,92
1082621,1,2,10,2,1,3,61
1082628,1,2,10,4,0,4,80
1082636,1,2,10,3,1,4,63
1082646,1,2,10,7,0,7,66
335987,2,2,10,6,2,8,51
335990,2,2,10,7,0,7,76
336001,2,2,10,11,0,11,93
336003,2,2,10,11,1,12,83
336007,2,2,10,3,0,3,61
336015,2,2,10,2,0,2,53
336028,2,2,10,5,0,5,38
392190,2,2,10,3,0,3,56
392193,2,2,10,7,0,7,57
392204,2,2,10,8,0,8,65
392213,2,2,10,6,0,6,74
392223,2,2,10,4,0,4,58
392226,2,2,10,7,0,7,70
392229,2,2,10,5,0,5,57
392237,2,2,10,6,0,6,54
392243,2,2,10,2,1,3,82
392244,2,2,10,9,1,10,69
419117,2,2,10,11,0,11,89
419120,2,2,10,5,0,5,90
419124,2,2,10,8,0,8,85
419133,2,2,10,7,0,7,78
419141,2,2,10,7,2,9,77
419145,2,2,10,5,0,5,56
419153,2,2,10,6,1,7,76
419156,2,2,10,3,0,3,72
419159,2,2,10,6,0,6,91
419162,2,2,10,5,1,6,64
419167,2,2,10,2,1,3,83
419169,2,2,10,6,1,7,53
501205,2,2,10,5,0,5,85
501213,2,2,10,8,0,8,53
501216,2,2,10,10,0,10,67
501227,2,2,10,4,0,4,92
501232,2,2,10,1,0,1,97
501252,2,2,10,7,0,7,109
501257,2,2,10,4,0,4,86
501260,2,2,10,2,2,4,89
501265,2,2,10,7,0,7,69
501271,2,2,10,9,0,9,80
501276,2,2,10,2,0,2,69
548320,2,2,10,10,0,10,43
548329,2,2,10,5,0,5,76
548332,2,2,10,7,0,7,63
548336,2,2,10,12,0,12,72
548349,2,2,10,7,2,9,56
548361,2,2,10,9,0,9,83
548365,2,2,10,4,0,4,54
548381,2,2,10,3,0,3,51
598013,2,2,10,5,0,5,80
598022,2,2,10,10,0,10,84
598028,2,2,10,1,2,3,67
598038,2,2,10,9,1,10,66
598053,2,2,10,8,0,8,69
729286,2,2,10,5,1,6,69
729292,2,2,10,3,0,3,50
729304,2,2,10,5,0,5,77
733982,2,2,10,8,1,9,59
733988,2,2,10,12,4,16,98
733996,2,2,10,4,0,4,52
734018,2,2,10,6,0,6,45
734032,2,2,10,5,0,5,72
829718,2,2,10,10,1,11,77
829742,2,2,10,4,0,4,60
829750,2,2,10,13,0,13,75
829754,2,2,10,7,0,7,83
829762,2,2,10,3,0,3,90
829776,2,2,10,15,0,15,115
829784,2,2,10,6,0,6,71
829808,2,2,10,4,1,5,84
980958,2,2,10,6,0,6,83
980974,2,2,10,11,0,11,81
981000,2,2,10,9,0,9,91
981016,2,2,10,8,0,8,83
981018,2,2,10,5,0,5,70
981024,2,2,10,12,0,12,112
1082591,2,2,10,12,1,13,98
1082607,2,2,10,3,1,4,67
1082617,2,2,10,1,0,1,49
1082624,2,2,10,0,1,1,49
1082633,2,2,10,13,0,13,68
335988,1,3,10,5,0,5,88
335994,1,3,10,9,1,10,82
336001,1,3,10,5,0,5,65
336006,1,3,10,12,0,12,82
336010,1,3,10,7,0,7,58
336012,1,3,10,6,0,6,66
336018,1,3,10,6,1,7,85
336023,1,3,10,9,2,11,57
336045,1,3,10,11,0,11,75
392190,1,3,10,9,0,9,106
392201,1,3,10,10,1,11,88
392207,1,3,10,12,0,12,81
392211,1,3,10,13,0,13,77
392214,1,3,10,6,0,6,84
392219,1,3,10,4,0,4,80
392229,1,3,10,5,0,5,72
392236,1,3,10,5,0,5,83
392239,1,3,10,5,0,5,70
392243,1,3,10,4,0,4,74
419118,1,3,10,4,0,4,59
419130,1,3,10,14,0,14,85
419142,1,3,10,2,0,2,91
419147,1,3,10,14,1,15,85
419152,1,3,10,5,0,5,74
419160,1,3,10,2,0,2,55
419168,1,3,10,7,0,7,62
419170,1,3,10,8,1,9,58
501203,1,3,10,6,0,6,78
501211,1,3,10,12,0,12,67
501216,1,3,10,9,0,9,80
501220,1,3,10,7,0,7,72
501231,1,3,10,3,0,3,66
501241,1,3,10,5,0,5,58
501250,1,3,10,10,0,10,40
501254,1,3,10,7,0,7,84
501258,1,3,10,12,0,12,67
501266,1,3,10,3,0,3,64
501271,1,3,10,1,0,1,36
501276,1,3,10,10,0,10,94
548311,1,3,10,6,0,6,75
548316,1,3,10,4,0,4,75
548321,1,3,10,3,0,3,66
548327,1,3,10,4,0,4,71
548335,1,3,10,4,0,4,68
548352,1,3,10,6,1,7,74
548357,1,3,10,7,0,7,82
548360,1,3,10,4,0,4,72
548376,1,3,10,1,0,1,45
548384,1,3,10,14,0,14,61
548385,1,3,10,6,0,6,83
548386,1,3,10,4,0,4,86
598025,1,3,10,3,1,4,60
598039,1,3,10,7,0,7,103
598043,1,3,10,9,0,9,55
598046,1,3,10,14,0,14,69
598056,1,3,10,12,0,12,91
